change_source,changed_property,changed_value_new,changed_value_old,entity_id,id,last_modified,nango_metadata_cursor,nango_metadata_first_seen_at,nango_metadata_last_action,nango_metadata_last_modified_at,properties_address,properties_address2,properties_annualrevenue,properties_city,properties_closedate,properties_country,properties_createdate,properties_days_to_close,properties_description,properties_domain,properties_ds_liurl,properties_ds_liwebsite,properties_engagements_last_meeting_booked,properties_facebook_company_page,properties_first_contact_createdate,properties_first_conversion_date,properties_first_conversion_event_name,properties_first_deal_created_date,properties_founded_year,properties_hs_all_accessible_team_ids,properties_hs_all_assigned_business_unit_ids,properties_hs_all_owner_ids,properties_hs_all_team_ids,properties_hs_analytics_first_timestamp,properties_hs_analytics_first_touch_converting_campaign,properties_hs_analytics_first_visit_timestamp,properties_hs_analytics_last_timestamp,properties_hs_analytics_last_touch_converting_campaign,properties_hs_analytics_last_visit_timestamp,properties_hs_analytics_latest_source,properties_hs_analytics_latest_source_data_1,properties_hs_analytics_latest_source_data_2,properties_hs_analytics_latest_source_timestamp,properties_hs_analytics_num_page_views,properties_hs_analytics_num_visits,properties_hs_analytics_source,properties_hs_analytics_source_data_1,properties_hs_analytics_source_data_2,properties_hs_annual_revenue_currency_code,properties_hs_country_code,properties_hs_created_by_user_id,properties_hs_date_entered_customer,properties_hs_date_entered_lead,properties_hs_date_entered_opportunity,properties_hs_date_exited_lead,properties_hs_date_exited_opportunity,properties_hs_employee_range,properties_hs_industry_group,properties_hs_is_enriched,properties_hs_keywords,properties_hs_last_booked_meeting_date,properties_hs_last_logged_call_date,properties_hs_last_logged_outgoing_email_date,properties_hs_last_open_task_date,properties_hs_last_sales_activity_date,properties_hs_last_sales_activity_timestamp,properties_hs_last_sales_activity_type,properties_hs_lastmodifieddate,properties_hs_latest_meeting_activity,properties_hs_linkedin_handle,properties_hs_logo_url,properties_hs_notes_last_activity,properties_hs_notes_next_activity,properties_hs_notes_next_activity_type,properties_hs_num_blockers,properties_hs_num_child_companies,properties_hs_num_contacts_with_buying_roles,properties_hs_num_decision_makers,properties_hs_num_open_deals,properties_hs_object_id,properties_hs_object_source,properties_hs_object_source_detail_1,properties_hs_object_source_id,properties_hs_object_source_label,properties_hs_object_source_user_id,properties_hs_pipeline,properties_hs_predictivecontactscore_v2,properties_hs_revenue_range,properties_hs_sales_email_last_replied,properties_hs_state_code,properties_hs_target_account_probability,properties_hs_task_label,properties_hs_time_in_customer,properties_hs_time_in_lead,properties_hs_time_in_opportunity,properties_hs_total_deal_value,properties_hs_unique_creation_key,properties_hs_updated_by_user_id,properties_hs_user_ids_of_all_owners,properties_hs_v2_cumulative_time_in_lead,properties_hs_v2_date_entered_lead,properties_hs_v2_date_entered_opportunity,properties_hs_v2_date_exited_lead,properties_hs_v2_latest_time_in_lead,properties_hs_was_imported,properties_hubspot_owner_assigneddate,properties_hubspot_owner_id,properties_hubspot_team_id,properties_industry,properties_is_public,properties_lifecyclestage,properties_linkedin_company_page,properties_linkedinbio,properties_name,properties_notes_last_contacted,properties_notes_last_updated,properties_notes_next_activity_date,properties_num_associated_contacts,properties_num_associated_deals,properties_num_contacted_notes,properties_num_conversion_events,properties_num_notes,properties_numberofemployees,properties_phone,properties_recent_conversion_date,properties_recent_conversion_event_name,properties_recent_deal_amount,properties_recent_deal_close_date,properties_state,properties_timezone,properties_total_money_raised,properties_total_revenue,properties_twitterhandle,properties_type,properties_web_technologies,properties_website,properties_zip,record_id,snapshot_timestamp,source_id,updated_ts,dbt_valid_from,dbt_valid_to,version_n
CALCULATED,hs_lastmodifieddate,,,33760083875,33760083875,2025-05-21 05:57:30.461000000,,,,,,,,,,,2025-05-21 05:57:20.271000000,,,alteryx.com,,,,,2025-05-21 05:57:19.689000000,2025-05-21 05:57:17.686000000,Guide to Optimizing SaaS Operations with AI: Lead Magnet Download - Guide to Operationalizing AI,,,,,,,2025-05-21 05:57:00,,2025-05-21 05:57:00,2025-05-21 05:57:00,,2025-05-21 05:57:00,PAID_SOCIAL,LinkedIn,lead,2025-05-21 05:57:00,0.0,1.0,PAID_SOCIAL,LinkedIn,lead,USD,,,,2025-05-21 05:57:20.271000000,,,,,,,,,,,,,,,2025-05-21 05:57:30.461000000,,,https://na1.hubspot-logos.com/32398aef-d2d5-4eeb-9720-2dbbe399238d,,,,0,0,0,0,0,33760083875,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.3862511813640594,Alteryx,,,,,,,,,,,,,,,,,,,lead,,,Alteryx,,,,1,,,1.0,0.0,,,2025-05-21 05:57:17,Guide to Optimizing SaaS Operations with AI: Lead Magnet Download - Guide to Operationalizing AI,,,,,,,,,,alteryx.com,,fe1ef2a740c9acd40bb1be5e52511244,2025-05-21 05:57:30,,2025-05-21 05:57:30.461000000,2025-05-21 05:57:30.461000000,,1
current,,,,33760083875,33760083875,2025-05-21 05:57:30.461000000,,,,,,,,,,,2025-05-21 05:57:20.271000000,,,alteryx.com,,,,,2025-05-21 05:57:19.689000000,2025-05-21 05:57:17.686000000,Guide to Optimizing SaaS Operations with AI: Lead Magnet Download - Guide to Operationalizing AI,,,,,,,2025-05-21 05:57:00,,2025-05-21 05:57:00,2025-05-21 05:57:00,,2025-05-21 05:57:00,PAID_SOCIAL,LinkedIn,lead,2025-05-21 05:57:00,0.0,1.0,PAID_SOCIAL,LinkedIn,lead,USD,,,,2025-05-21 05:57:20.271000000,,,,,,,,,,,,,,,2025-05-21 05:57:30.461000000,,,https://na1.hubspot-logos.com/32398aef-d2d5-4eeb-9720-2dbbe399238d,,,,0,0,0,0,0,33760083875,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.3862511813640594,Alteryx,,9090476707.0,,,,,,,,,,,,,,,,,lead,,,Alteryx,,,,1,,,1.0,0.0,,,2025-05-21 05:57:17.686000000,Guide to Optimizing SaaS Operations with AI: Lead Magnet Download - Guide to Operationalizing AI,,,,,,,,,,alteryx.com,,7d9e6d780c8f16141345a86ed18b68d1,2025-09-03 11:05:20,,2025-09-03 11:05:20.384000000,2025-09-03 11:05:20.384000000,,2
current,,,,33760083875,33760083875,2025-05-21 05:57:30.461000000,,,,,,,,,,,2025-05-21 05:57:20.271000000,,,alteryx.com,,,,,2025-05-21 05:57:19.689000000,2025-05-21 05:57:17.686000000,Guide to Optimizing SaaS Operations with AI: Lead Magnet Download - Guide to Operationalizing AI,,,,,,,2025-05-21 05:57:00,,2025-05-21 05:57:00,2025-05-21 05:57:00,,2025-05-21 05:57:00,PAID_SOCIAL,LinkedIn,lead,2025-05-21 05:57:00,0.0,1.0,PAID_SOCIAL,LinkedIn,lead,USD,,,,2025-05-21 05:57:20.271000000,,,,,,,,,,,,,,,2025-05-21 05:57:30.461000000,,,https://na1.hubspot-logos.com/32398aef-d2d5-4eeb-9720-2dbbe399238d,,,,0,0,0,0,0,33760083875,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.3862511813640594,Alteryx,,9263233168.0,,,,,,,,,,,,,,,,,lead,,,Alteryx,,,,1,,,1.0,0.0,,,2025-05-21 05:57:17.686000000,Guide to Optimizing SaaS Operations with AI: Lead Magnet Download - Guide to Operationalizing AI,,,,,,,,,,alteryx.com,,192ba8792f2c73fdce0af872f816166b,2025-09-05 11:04:37,,2025-09-05 11:04:37.940000000,2025-09-05 11:04:37.940000000,,3
current,,,,33760083875,33760083875,2025-05-21 05:57:30.461000000,,,,,,,,,,,2025-05-21 05:57:20.271000000,,,alteryx.com,,,,,2025-05-21 05:57:19.689000000,2025-05-21 05:57:17.686000000,Guide to Optimizing SaaS Operations with AI: Lead Magnet Download - Guide to Operationalizing AI,,,,,,,2025-05-21 05:57:00,,2025-05-21 05:57:00,2025-05-21 05:57:00,,2025-05-21 05:57:00,PAID_SOCIAL,LinkedIn,lead,2025-05-21 05:57:00,0.0,1.0,PAID_SOCIAL,LinkedIn,lead,USD,,,,2025-05-21 05:57:20.271000000,,,,,,,,,,,,,,,2025-05-21 05:57:30.461000000,,,https://na1.hubspot-logos.com/32398aef-d2d5-4eeb-9720-2dbbe399238d,,,,0,0,0,0,0,33760083875,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.3862511813640594,Alteryx,,9349712789.0,,,,,,,,,,,,,,,,,lead,,,Alteryx,,,,1,,,1.0,0.0,,,2025-05-21 05:57:17.686000000,Guide to Optimizing SaaS Operations with AI: Lead Magnet Download - Guide to Operationalizing AI,,,,,,,,,,alteryx.com,,39cf8a424f01a6c6062b34a57f4491e5,2025-09-06 11:05:57,,2025-09-06 11:05:57.710000000,2025-09-06 11:05:57.710000000,,4
current,,,,33760083875,33760083875,2025-05-21 05:57:30.461000000,,,,,,,,,,,2025-05-21 05:57:20.271000000,,,alteryx.com,,,,,2025-05-21 05:57:19.689000000,2025-05-21 05:57:17.686000000,Guide to Optimizing SaaS Operations with AI: Lead Magnet Download - Guide to Operationalizing AI,,,,,,,2025-05-21 05:57:00,,2025-05-21 05:57:00,2025-05-21 05:57:00,,2025-05-21 05:57:00,PAID_SOCIAL,LinkedIn,lead,2025-05-21 05:57:00,0.0,1.0,PAID_SOCIAL,LinkedIn,lead,USD,,,,2025-05-21 05:57:20.271000000,,,,,,,,,,,,,,,2025-05-21 05:57:30.461000000,,,https://na1.hubspot-logos.com/32398aef-d2d5-4eeb-9720-2dbbe399238d,,,,0,0,0,0,0,33760083875,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.3862511813640594,Alteryx,,9522468255.0,,,,,,,,,,,,,,,,,lead,,,Alteryx,,,,1,,,1.0,0.0,,,2025-05-21 05:57:17,Guide to Optimizing SaaS Operations with AI: Lead Magnet Download - Guide to Operationalizing AI,,,,,,,,,,alteryx.com,,5f955a62898f8737efa8a430bef16d44,2025-09-08 11:05:10,,2025-09-08 11:05:10.398000000,2025-09-08 11:05:10.398000000,,5
current,,,,33760083875,33760083875,2025-05-21 05:57:30.461000000,,,,,,,,,,,2025-05-21 05:57:20.271000000,,,alteryx.com,,,,,2025-05-21 05:57:19.689000000,2025-05-21 05:57:17.686000000,Guide to Optimizing SaaS Operations with AI: Lead Magnet Download - Guide to Operationalizing AI,,,,,,,2025-05-21 05:57:00,,2025-05-21 05:57:00,2025-05-21 05:57:00,,2025-05-21 05:57:00,PAID_SOCIAL,LinkedIn,lead,2025-05-21 05:57:00,0.0,1.0,PAID_SOCIAL,LinkedIn,lead,USD,,,,2025-05-21 05:57:20.271000000,,,,,,,,,,,,,,,2025-05-21 05:57:30.461000000,,,https://na1.hubspot-logos.com/32398aef-d2d5-4eeb-9720-2dbbe399238d,,,,0,0,0,0,0,33760083875,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.3862511813640594,Alteryx,,9608977291.0,,,,,,,,,,,,,,,,,lead,,,Alteryx,,,,1,,,1.0,0.0,,,2025-05-21 05:57:17.686000000,Guide to Optimizing SaaS Operations with AI: Lead Magnet Download - Guide to Operationalizing AI,,,,,,,,,,alteryx.com,,17a3be7dfad93c76b6262d9ecbf11a0d,2025-09-09 11:07:03,,2025-09-09 11:07:03.975000000,2025-09-09 11:07:03.975000000,,6
CALCULATED,hs_lastmodifieddate,,,33766976095,33766976095,2025-06-11 02:10:37.068000000,,,,,,,,,,,2025-05-22 21:20:25.588000000,,,walkyourdoggo.com,,,,,2025-05-22 21:20:24.580000000,,,,,,,,,2025-05-22 21:20:00,,,,,,OFFLINE,IMPORT,61530741,2025-05-22 21:20:00,0.0,0.0,OFFLINE,IMPORT,61530741,USD,,,,2025-05-22 21:20:25.588000000,,,,,,,,,,,,,,,2025-05-22 21:20:43.205000000,,,https://na1.hubspot-logos.com/d945bdb1-6543-494e-a243-35fcf4276004,,,,0,0,0,0,0,33766976095,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.3862511813640594,Walk Your Doggo,,,,,,,,,,,,,,,,,,,lead,,,Walk Your Doggo,,,,1,,,0.0,0.0,,,,,,,,,,,,,,walkyourdoggo.com,,c5c3979193fcf8c406ae703897359df0,2025-05-22 21:20:43,,2025-05-22 21:20:43.205000000,2025-05-22 21:20:43.205000000,,1
API,hs_lastmodifieddate,,,33766976095,33766976095,2025-06-11 02:10:37.068000000,,,,,,,,,,,2025-05-22 21:20:25.588000000,,,walkyourdoggo.com,,,,,2025-05-22 21:20:24.580000000,,,,,,,,,2025-05-22 21:20:00,,,,,,OFFLINE,IMPORT,61530741,2025-05-22 21:20:00,0.0,0.0,OFFLINE,IMPORT,61530741,USD,,,,2025-05-22 21:20:25.588000000,,,,,,,,,,,2025-05-28 20:00:00,,,,2025-05-24 03:48:24.597000000,,,https://na1.hubspot-logos.com/d945bdb1-6543-494e-a243-35fcf4276004,,0-27-79978530937,TASK,0,0,0,0,0,33766976095,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.3862511813640594,Walk Your Doggo,,,,,,,,,,,,,,,,,,,lead,,,Walk Your Doggo,,,2025-05-28 20:00:00,1,,,0.0,1.0,,,,,,,,,,,,,,walkyourdoggo.com,,dd335ec460647ea49e2188de231a7d3c,2025-05-24 03:48:24,,2025-05-24 03:48:24.597000000,2025-05-24 03:48:24.597000000,,2
API,hs_lastmodifieddate,,,33766976095,33766976095,2025-06-11 02:10:37.068000000,,,,,,,,,,,2025-05-22 21:20:25.588000000,,,walkyourdoggo.com,,,,,2025-05-22 21:20:24.580000000,,,,,,,,,2025-05-22 21:20:00,,,,,,OFFLINE,IMPORT,61530741,2025-05-22 21:20:00,0.0,0.0,OFFLINE,IMPORT,61530741,USD,,,,2025-05-22 21:20:25.588000000,,,,,,,,,,,2025-05-28 20:00:00,,,,2025-05-28 20:05:57.519000000,,,https://na1.hubspot-logos.com/d945bdb1-6543-494e-a243-35fcf4276004,0-27-79978530937,,,0,0,0,0,0,33766976095,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.3862511813640594,Walk Your Doggo,,,,,,,,,,,,,,,,,,,lead,,,Walk Your Doggo,,2025-05-28 20:00:00,,1,,0.0,0.0,1.0,,,,,,,,,,,,,,walkyourdoggo.com,,fd3fea9d72b40fa935f0a1fdfd53c9a9,2025-05-28 20:05:57,,2025-05-28 20:05:57.519000000,2025-05-28 20:05:57.519000000,,3
INTERNAL_PROCESSING,hs_lastmodifieddate,,,33766976095,33766976095,2025-06-11 02:10:37.068000000,,,,,,,,,,,2025-05-22 21:20:25.588000000,,,walkyourdoggo.com,,,,,2025-05-22 21:20:24.580000000,,,,,,,,,2025-05-22 21:20:00,,,,,,OFFLINE,IMPORT,61530741,2025-05-22 21:20:00,0.0,0.0,OFFLINE,IMPORT,61530741,USD,,,,2025-05-22 21:20:25.588000000,,,,,,,,,,,,,,,2025-06-07 01:27:44.995000000,,,https://na1.hubspot-logos.com/d945bdb1-6543-494e-a243-35fcf4276004,0-46-80983072430,,,0,0,0,0,0,33766976095,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.4084651470184326,Walk Your Doggo,,,,,,,,,,,,,,,,,,,lead,,,Walk Your Doggo,,2025-06-07 01:27:39,,1,,0.0,0.0,2.0,,,,,,,,,,,,,,walkyourdoggo.com,,f79bd845454a4128a48ed9875467ae89,2025-06-07 01:27:44,,2025-06-07 01:27:44.995000000,2025-06-07 01:27:44.995000000,,4
,,,,33766976095,33766976095,2025-06-11 02:10:37.068000000,,,,,,,,,,,2025-05-22 21:20:25.588000000,,,walkyourdoggo.com,,,,,2025-05-22 21:20:24.580000000,,LinkedIn Lead Generation Ad: |Ax | Download the Guide Form | 01/05,,,,,,,2025-05-22 19:49:00,,,,,,PAID_SOCIAL,LinkedIn,document ads | interest audience,2025-05-22 19:49:00,0.0,1.0,PAID_SOCIAL,LinkedIn,document ads | interest audience,USD,,,,2025-05-22 21:20:25.588000000,,,,,,,,,,,,1970-01-21 10:32:05.397000000,2025-05-22 19:49:57.548000000,FORM_SUBMITTED,2025-06-11 02:10:37.068000000,,,https://na1.hubspot-logos.com/d945bdb1-6543-494e-a243-35fcf4276004,0-46-80983072430,,,0,0,0,0,0,33766976095,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.4084651470184326,Walk Your Doggo,,10301864386.0,,,,,,,,,,,,,,,,,lead,,,Walk Your Doggo,,2025-06-07 01:27:39.009000000,,1,,0.0,1.0,2.0,,,,LinkedIn Lead Generation Ad: |Ax | Download the Guide Form | 01/05,,,,,,,,,,walkyourdoggo.com,,f5fb68c2fd76766d34a5cea3408dad84,,,2025-06-11 02:10:37.068000000,2025-06-11 02:10:37.068000000,,5
current,,,,33766976095,33766976095,2025-06-11 02:10:37.068000000,,,,,,,,,,,2025-05-22 21:20:25.588000000,,,walkyourdoggo.com,,,,,2025-05-22 21:20:24.580000000,2025-05-22 19:49:57.548000000,LinkedIn Lead Generation Ad: |Ax | Download the Guide Form | 01/05,,,,,,,2025-05-22 19:49:00,,2025-05-22 19:49:00,2025-05-22 19:49:00,,2025-05-22 19:49:00,PAID_SOCIAL,LinkedIn,document ads | interest audience,2025-05-22 19:49:00,0.0,1.0,PAID_SOCIAL,LinkedIn,document ads | interest audience,USD,,,,2025-05-22 21:20:25.588000000,,,,,,,,,,,,1970-01-21 10:32:05.397000000,2025-05-22 19:49:57.548000000,FORM_SUBMITTED,2025-06-11 02:10:37.068000000,,,https://na1.hubspot-logos.com/d945bdb1-6543-494e-a243-35fcf4276004,0-46-80983072430,,,0,0,0,0,0,33766976095,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.4084651470184326,Walk Your Doggo,,8948691388.0,,,,,,,,,,,,,,,,,lead,,,Walk Your Doggo,,2025-06-07 01:27:39.009000000,,1,,0.0,1.0,2.0,,,2025-05-22 19:49:57.548000000,LinkedIn Lead Generation Ad: |Ax | Download the Guide Form | 01/05,,,,,,,,,,walkyourdoggo.com,,80c4096b4ef17c12a283a9d4035b650f,2025-09-03 11:05:19,,2025-09-03 11:05:19.023000000,2025-09-03 11:05:19.023000000,,6
current,,,,33766976095,33766976095,2025-06-11 02:10:37.068000000,,,,,,,,,,,2025-05-22 21:20:25.588000000,,,walkyourdoggo.com,,,,,,,LinkedIn Lead Generation Ad: |Ax | Download the Guide Form | 01/05,,,,,,,,,,,,,PAID_SOCIAL,LinkedIn,document ads | interest audience,,0.0,1.0,PAID_SOCIAL,LinkedIn,document ads | interest audience,USD,,,,2025-05-22 21:20:25.588000000,,,,,,,,,,,,1970-01-21 10:32:05.397000000,2025-05-22 19:49:57.548000000,FORM_SUBMITTED,2025-06-11 02:10:37.068000000,,,https://na1.hubspot-logos.com/d945bdb1-6543-494e-a243-35fcf4276004,0-46-80983072430,,,0,0,0,0,0,33766976095,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.4084651470184326,Walk Your Doggo,,9121447848.0,,,,,,,,,,,,,,,,,lead,,,Walk Your Doggo,,2025-06-07 01:27:39.009000000,,1,,0.0,1.0,2.0,,,,LinkedIn Lead Generation Ad: |Ax | Download the Guide Form | 01/05,,,,,,,,,,walkyourdoggo.com,,e9043c43b646a9fe42424ba51a56a461,2025-09-05 11:04:34,,2025-09-05 11:04:34.443000000,2025-09-05 11:04:34.443000000,,7
current,,,,33766976095,33766976095,2025-06-11 02:10:37.068000000,,,,,,,,,,,2025-05-22 21:20:25.588000000,,,walkyourdoggo.com,,,,,2025-05-22 21:20:24.580000000,2025-05-22 19:49:57.548000000,LinkedIn Lead Generation Ad: |Ax | Download the Guide Form | 01/05,,,,,,,2025-05-22 19:49:00,,2025-05-22 19:49:00,2025-05-22 19:49:00,,2025-05-22 19:49:00,PAID_SOCIAL,LinkedIn,document ads | interest audience,2025-05-22 19:49:00,0.0,1.0,PAID_SOCIAL,LinkedIn,document ads | interest audience,USD,,,,2025-05-22 21:20:25.588000000,,,,,,,,,,,,1970-01-21 10:32:05.397000000,2025-05-22 19:49:57.548000000,FORM_SUBMITTED,2025-06-11 02:10:37.068000000,,,https://na1.hubspot-logos.com/d945bdb1-6543-494e-a243-35fcf4276004,0-46-80983072430,,,0,0,0,0,0,33766976095,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.4084651470184326,Walk Your Doggo,,9207927473.0,,,,,,,,,,,,,,,,,lead,,,Walk Your Doggo,,2025-06-07 01:27:39,,1,,0.0,1.0,2.0,,,2025-05-22 19:49:57.548000000,LinkedIn Lead Generation Ad: |Ax | Download the Guide Form | 01/05,,,,,,,,,,walkyourdoggo.com,,1108fe7bbe8883461dbd90eda2e01b10,2025-09-06 11:05:58,,2025-09-06 11:05:58.605000000,2025-09-06 11:05:58.605000000,,8
current,,,,33766976095,33766976095,2025-06-11 02:10:37.068000000,,,,,,,,,,,2025-05-22 21:20:25.588000000,,,walkyourdoggo.com,,,,,2025-05-22 21:20:24.580000000,2025-05-22 19:49:57.548000000,LinkedIn Lead Generation Ad: |Ax | Download the Guide Form | 01/05,,,,,,,2025-05-22 19:49:00,,2025-05-22 19:49:00,2025-05-22 19:49:00,,2025-05-22 19:49:00,PAID_SOCIAL,LinkedIn,document ads | interest audience,2025-05-22 19:49:00,0.0,1.0,PAID_SOCIAL,LinkedIn,document ads | interest audience,USD,,,,2025-05-22 21:20:25.588000000,,,,,,,,,,,,1970-01-21 10:32:05.397000000,2025-05-22 19:49:57,FORM_SUBMITTED,2025-06-11 02:10:37.068000000,,,https://na1.hubspot-logos.com/d945bdb1-6543-494e-a243-35fcf4276004,0-46-80983072430,,,0,0,0,0,0,33766976095,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.4084651470184326,Walk Your Doggo,,9380682945.0,,,,,,,,,,,,,,,,,lead,,,Walk Your Doggo,,2025-06-07 01:27:39,,1,,0.0,1.0,2.0,,,2025-05-22 19:49:57,LinkedIn Lead Generation Ad: |Ax | Download the Guide Form | 01/05,,,,,,,,,,walkyourdoggo.com,,2a8760e9e86b782bc5128e554c187c47,2025-09-08 11:05:11,,2025-09-08 11:05:11.581000000,2025-09-08 11:05:11.581000000,,9
current,,,,33766976095,33766976095,2025-06-11 02:10:37.068000000,,,,,,,,,,,2025-05-22 21:20:25.588000000,,,walkyourdoggo.com,,,,,2025-05-22 21:20:24.580000000,2025-05-22 19:49:57.548000000,LinkedIn Lead Generation Ad: |Ax | Download the Guide Form | 01/05,,,,,,,2025-05-22 19:49:00,,2025-05-22 19:49:00,2025-05-22 19:49:00,,2025-05-22 19:49:00,PAID_SOCIAL,LinkedIn,document ads | interest audience,2025-05-22 19:49:00,0.0,1.0,PAID_SOCIAL,LinkedIn,document ads | interest audience,USD,,,,2025-05-22 21:20:25.588000000,,,,,,,,,,,,1970-01-21 10:32:05.397000000,2025-05-22 19:49:57.548000000,FORM_SUBMITTED,2025-06-11 02:10:37.068000000,,,https://na1.hubspot-logos.com/d945bdb1-6543-494e-a243-35fcf4276004,0-46-80983072430,,,0,0,0,0,0,33766976095,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.4084651470184326,Walk Your Doggo,,9467191974.0,,,,,,,,,,,,,,,,,lead,,,Walk Your Doggo,,2025-06-07 01:27:39.009000000,,1,,0.0,1.0,2.0,,,2025-05-22 19:49:57.548000000,LinkedIn Lead Generation Ad: |Ax | Download the Guide Form | 01/05,,,,,,,,,,walkyourdoggo.com,,8f9888f8cc70abc51170a2b157a78fb2,2025-09-09 11:07:02,,2025-09-09 11:07:02.900000000,2025-09-09 11:07:02.900000000,,10
CALCULATED,hs_lastmodifieddate,,,33784476995,33784476995,2025-06-11 02:10:37.063000000,,,,,,,,,,,2025-05-22 18:57:12.587000000,,,ssl.com,,,,,2025-05-22 18:57:11.856000000,,,,,,,,,2025-05-22 18:57:00,,,,,,OFFLINE,IMPORT,61523346,2025-05-22 18:57:00,0.0,0.0,OFFLINE,IMPORT,61523346,USD,,,,2025-05-22 18:57:12.587000000,,,,,,,,,,,,,,,2025-05-22 18:57:35.565000000,,,https://na1.hubspot-logos.com/babb3d2d-cdf9-472a-9f6c-70f4570f4e40,,,,0,0,0,0,0,33784476995,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.3862511813640594,SSL.com,,,,,,,,,,,,,,,,,,,lead,,,SSL.com,,,,1,,,0.0,0.0,,,,,,,,,,,,,,ssl.com,,eb6e74a1ccce627e534765403d3454a1,2025-05-22 18:57:35,,2025-05-22 18:57:35.565000000,2025-05-22 18:57:35.565000000,,1
CALCULATED,hs_lastmodifieddate,,,33784476995,33784476995,2025-06-11 02:10:37.063000000,,,,,,,,,,,2025-05-22 18:57:12.587000000,,,ssl.com,,,,,2025-05-22 18:57:11.856000000,2025-05-22 18:55:38.027000000,LinkedIn Lead Generation Ad: |Ax | Download the Guide Form | 01/05,,,,,,,2025-05-22 18:55:00,,2025-05-22 18:55:00,2025-05-22 18:55:00,,2025-05-22 18:55:00,PAID_SOCIAL,LinkedIn,document ad | customer list,2025-05-22 18:55:00,0.0,1.0,PAID_SOCIAL,LinkedIn,document ad | customer list,USD,,,,2025-05-22 18:57:12.587000000,,,,,,,,,,,,1970-01-21 10:32:02.138000000,2025-05-22 18:55:38.027000000,FORM_SUBMITTED,2025-06-11 02:10:37.063000000,,,https://na1.hubspot-logos.com/babb3d2d-cdf9-472a-9f6c-70f4570f4e40,,,,0,0,0,0,0,33784476995,COMPANIES,"""Create and associate companies with contacts"" setting",FetchAssociatedCompanyIdStep,CRM_SETTING,,companies-lifecycle-pipeline,,,,,0.3862511813640594,SSL.com,,,,,,,,,,,,,,,,,,,lead,,,SSL.com,,,,1,,,1.0,0.0,,,2025-05-22 18:55:38.027000000,LinkedIn Lead Generation Ad: |Ax | Download the Guide Form | 01/05,,,,,,,,,,ssl.com,,eed049a9539597fd70599fe02dc898d4,2025-06-11 02:10:37,,2025-06-11 02:10:37.063000000,2025-06-11 02:10:37.063000000,,2
